x,y,layer1,layer2,voltage1,voltage2,current
2741.74,295.757,TOP_LAYER,GND,0.00842549,0.008428,-0.0111185
2741.74,295.757,GND,12V_FUSED,0.008428,0.00843567,-0.00469983
2741.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00843567,0.00843673,-0.00469983
2816.74,145.757,TOP_LAYER,GND,0.0084349,0.00843478,0.000550452
2816.74,145.757,GND,12V_FUSED,0.00843478,0.00843557,-0.000486604
2816.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843557,0.00843568,-0.000486604
2816.74,295.757,TOP_LAYER,GND,0.00843759,0.00843711,0.00210753
2816.74,295.757,GND,12V_FUSED,0.00843711,0.00843913,-0.00123321
2816.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00843913,0.0084394,-0.00123321
2816.74,1045.76,TOP_LAYER,GND,0.00846494,0.00846582,-0.0038861
2816.74,1045.76,GND,12V_FUSED,0.00846582,0.00846617,-0.00021464
2816.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00846617,0.00846622,-0.00021464
2854.24,70.7574,TOP_LAYER,GND,0.00843552,0.00843552,-2.07142e-05
2854.24,70.7574,GND,12V_FUSED,0.00843552,0.00843594,-0.000258525
2854.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00843594,0.008436,-0.000258525
2854.24,220.757,TOP_LAYER,GND,0.00843715,0.00843703,0.000540552
2854.24,220.757,GND,12V_FUSED,0.00843703,0.00843791,-0.000540767
2854.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00843791,0.00843803,-0.000540767
2854.24,520.757,TOP_LAYER,GND,0.00844867,0.0084486,0.00029957
2854.24,520.757,GND,12V_FUSED,0.0084486,0.00845106,-0.00150702
2854.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00845106,0.0084514,-0.00150702
2854.24,670.757,TOP_LAYER,GND,0.00845631,0.00845657,-0.00114325
2854.24,670.757,GND,12V_FUSED,0.00845657,0.0084583,-0.00106043
2854.24,670.757,12V_FUSED,BOTTOM_LAYER,0.0084583,0.00845854,-0.00106043
2854.24,970.757,TOP_LAYER,GND,0.00846396,0.00846462,-0.00289741
2854.24,970.757,GND,12V_FUSED,0.00846462,0.00846504,-0.000257507
2854.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00846504,0.00846509,-0.000257507
2891.74,145.757,TOP_LAYER,GND,0.00843705,0.00843706,-2.57368e-05
2891.74,145.757,GND,12V_FUSED,0.00843706,0.00843747,-0.000249691
2891.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843747,0.00843752,-0.000249691
2891.74,445.757,TOP_LAYER,GND,0.00844601,0.00844582,0.000815288
2891.74,445.757,GND,12V_FUSED,0.00844582,0.00844715,-0.000812234
2891.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00844715,0.00844733,-0.000812234
2891.74,595.757,TOP_LAYER,GND,0.00845209,0.00845225,-0.000705435
2891.74,595.757,GND,12V_FUSED,0.00845225,0.00845381,-0.000954153
2891.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00845381,0.00845403,-0.000954153
2891.74,745.757,TOP_LAYER,GND,0.00845828,0.00845856,-0.00124758
2891.74,745.757,GND,12V_FUSED,0.00845856,0.00845886,-0.00018363
2891.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00845886,0.0084589,-0.00018363
2891.74,1045.76,TOP_LAYER,GND,0.00846375,0.00846395,-0.000903883
2891.74,1045.76,GND,12V_FUSED,0.00846395,0.00846432,-0.000224422
2891.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00846432,0.00846437,-0.000224422
2894.24,245.757,TOP_LAYER,GND,0.008439,0.00843898,6.53177e-05
2894.24,245.757,GND,12V_FUSED,0.00843898,0.00843967,-0.00041811
2894.24,245.757,12V_FUSED,BOTTOM_LAYER,0.00843967,0.00843976,-0.00041811
2894.24,365.757,TOP_LAYER,GND,0.00844251,0.00844247,0.000215236
2894.24,365.757,GND,12V_FUSED,0.00844247,0.00844368,-0.00074593
2894.24,365.757,12V_FUSED,BOTTOM_LAYER,0.00844368,0.00844385,-0.00074593
2894.24,805.757,TOP_LAYER,GND,0.00845969,0.00846002,-0.00144513
2894.24,805.757,GND,12V_FUSED,0.00846002,0.00846095,-0.000571131
