x,y,layer1,layer2,voltage1,voltage2,current
2062.37,497.626,TOP_LAYER,GND,11.9902,11.9902,0.724581
2062.37,497.626,GND,12V_FUSED,11.9902,11.9901,0.724581
2062.37,497.626,12V_FUSED,BOTTOM_LAYER,11.9901,11.9901,-0.0465978
2109.9,290.101,TOP_LAYER,GND,11.9895,11.9895,0.232762
2109.9,290.101,GND,12V_FUSED,11.9895,11.9895,0.232762
2109.9,290.101,12V_FUSED,BOTTOM_LAYER,11.9895,11.9895,0.345667
2122.37,597.626,TOP_LAYER,GND,11.9906,11.9906,1.79266
2122.37,597.626,GND,12V_FUSED,11.9906,11.9903,1.79266
2122.37,597.626,12V_FUSED,BOTTOM_LAYER,11.9903,11.9902,0.430694
2139.24,104.261,TOP_LAYER,GND,0.00390868,0.00390868,9.18967e-15
2139.24,104.261,GND,12V_FUSED,0.00390868,0.00390868,8.37824e-15
2139.24,104.261,12V_FUSED,BOTTOM_LAYER,0.00390868,0.00390868,-0
2159.9,390.101,TOP_LAYER,GND,11.9898,11.9898,0.396676
2159.9,390.101,GND,12V_FUSED,11.9898,11.9897,0.396676
2159.9,390.101,12V_FUSED,BOTTOM_LAYER,11.9897,11.9897,0.394904
2162.37,497.626,TOP_LAYER,GND,11.9901,11.9901,0.378444
2162.37,497.626,GND,12V_FUSED,11.9901,11.9901,0.378444
2162.37,497.626,12V_FUSED,BOTTOM_LAYER,11.9901,11.9901,-0.148007
2254.24,220.757,TOP_LAYER,GND,0.0039395,0.00393913,0.00387601
2254.24,220.757,GND,12V_FUSED,0.00393913,0.00394521,-0.0117454
2254.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00394521,0.00394632,-0.0117454
2329.24,370.757,TOP_LAYER,GND,0.00395261,0.00395263,-0.000195241
2329.24,370.757,GND,12V_FUSED,0.00395263,0.00395538,-0.00531273
2329.24,370.757,12V_FUSED,BOTTOM_LAYER,0.00395538,0.00395588,-0.00531273
2344.24,582.675,TOP_LAYER,GND,0.00396376,0.00396389,-0.00139412
2344.24,582.675,GND,12V_FUSED,0.00396389,0.00396483,-0.00180044
2344.24,582.675,12V_FUSED,BOTTOM_LAYER,0.00396483,0.003965,-0.00180044
2366.74,1045.76,TOP_LAYER,GND,0.00398326,0.00398382,-0.00593472
2366.74,1045.76,GND,12V_FUSED,0.00398382,0.00398844,-0.00892578
2366.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00398844,0.00398929,-0.00892578
2404.24,70.7574,TOP_LAYER,GND,0.00395105,0.00395084,0.00220623
2404.24,70.7574,GND,12V_FUSED,0.00395084,0.00395207,-0.00237549
2404.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00395207,0.0039523,-0.00237549
2404.24,220.757,TOP_LAYER,GND,0.00395283,0.00395247,0.00384235
2404.24,220.757,GND,12V_FUSED,0.00395247,0.00395345,-0.00189408
2404.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00395345,0.00395363,-0.00189408
2441.74,145.757,TOP_LAYER,GND,0.00395284,0.00395277,0.000743326
2441.74,145.757,GND,12V_FUSED,0.00395277,0.00395345,-0.00132413
2441.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00395345,0.00395358,-0.00132413
2441.74,1045.76,TOP_LAYER,GND,0.0039819,0.00398225,-0.00371893
2441.74,1045.76,GND,12V_FUSED,0.00398225,0.00398649,-0.00818833
2441.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00398649,0.00398727,-0.00818833
2479.24,520.757,TOP_LAYER,GND,0.00396302,0.00396288,0.0015216
2479.24,520.757,GND,12V_FUSED,0.00396288,0.00396354,-0.00127224
2479.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00396354,0.00396366,-0.00127224
2479.24,670.757,TOP_LAYER,GND,0.00396817,0.00396823,-0.000645641
2479.24,670.757,GND,12V_FUSED,0.00396823,0.00396943,-0.00231049
2479.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00396943,0.00396964,-0.00231049
2479.24,970.757,TOP_LAYER,GND,0.00397856,0.00397851,0.000511333
2479.24,970.757,GND,12V_FUSED,0.00397851,0.00398161,-0.00598553
2479.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00398161,0.00398217,-0.00598553
2516.74,295.757,TOP_LAYER,GND,0.00395609,0.00395614,-0.000557209
2516.74,295.757,GND,12V_FUSED,0.00395614,0.00395718,-0.00199592
2516.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00395718,0.00395737,-0.00199592
2544.24,547.765,TOP_LAYER,GND,0.00396385,0.00396392,-0.000746208
2544.24,547.765,GND,12V_FUSED,0.00396392,0.00396403,-0.000214297
2544.24,547.765,12V_FUSED,BOTTOM_LAYER,0.00396403,0.00396405,-0.000214297
2554.24,670.757,TOP_LAYER,GND,0.00396801,0.00396803,-0.000160887
2554.24,670.757,GND,12V_FUSED,0.00396803,0.00396873,-0.00135529
2554.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00396873,0.00396885,-0.00135529
2591.74,295.757,TOP_LAYER,GND,0.00395764,0.00395782,-0.00197898
2591.74,295.757,GND,12V_FUSED,0.00395782,0.00395858,-0.00145829
2591.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00395858,0.00395871,-0.00145829
2591.74,1045.76,TOP_LAYER,GND,0.00397432,0.00397412,0.0021801
2591.74,1045.76,GND,12V_FUSED,0.00397412,0.00397297,0.00220501
2591.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00397297,0.00397276,0.00220501
2629.24,70.7574,TOP_LAYER,GND,0.00395886,0.00395882,0.000489349
2629.24,70.7574,GND,12V_FUSED,0.00395882,0.00395889,-0.000148983
2629.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00395889,0.00395891,-0.000148983
2629.24,970.757,TOP_LAYER,GND,0.00397413,0.00397372,0.00439106
2629.24,970.757,GND,12V_FUSED,0.00397372,0.00397229,0.00276472
2629.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00397229,0.00397203,0.00276472
2666.74,145.757,TOP_LAYER,GND,0.00395939,0.00395929,0.00108234
2666.74,145.757,GND,12V_FUSED,0.00395929,0.00395931,-4.43536e-05
2666.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00395931,0.00395932,-4.43536e-05
2666.74,295.757,TOP_LAYER,GND,0.0039589,0.00395911,-0.00224577
2666.74,295.757,GND,12V_FUSED,0.00395911,0.0039597,-0.00114146
2666.74,295.757,12V_FUSED,BOTTOM_LAYER,0.0039597,0.00395981,-0.00114146
2666.74,745.757,TOP_LAYER,GND,0.00396867,0.00396868,-0.000145381
2666.74,745.757,GND,12V_FUSED,0.00396868,0.00396866,4.46422e-05
2666.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00396866,0.00396865,4.46422e-05
2666.74,1045.76,TOP_LAYER,GND,0.0039735,0.00397326,0.00257115
2666.74,1045.76,GND,12V_FUSED,0.00397326,0.00397231,0.00182703
2666.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00397231,0.00397214,0.00182703
2674.24,545.757,TOP_LAYER,GND,0.00396422,0.00396426,-0.00046338
2674.24,545.757,GND,12V_FUSED,0.00396426,0.00396424,3.36816e-05
2674.24,545.757,12V_FUSED,BOTTOM_LAYER,0.00396424,0.00396424,3.36816e-05
2747.53,80.8022,TOP_LAYER,GND,0.00396,0.00396,0.000258143
