x,y,layer1,layer2,voltage1,voltage2,current
2666.74,745.757,12V_FUSED,BOTTOM_LAYER,0.006025,0.00602359,0.00623994
2666.74,1045.76,TOP_LAYER,GND,0.00600937,0.00601191,-0.0112517
2666.74,1045.76,GND,12V_FUSED,0.00601191,0.00602373,-0.0072464
2666.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00602373,0.00602537,-0.0072464
2674.24,545.757,TOP_LAYER,GND,0.00605833,0.00605735,0.00433793
2674.24,545.757,GND,12V_FUSED,0.00605735,0.00605016,0.00440314
2674.24,545.757,12V_FUSED,BOTTOM_LAYER,0.00605016,0.00604917,0.00440314
2747.53,80.8022,TOP_LAYER,GND,0.00607249,0.00607252,-0.00051724
2747.53,80.8022,GND,12V_FUSED,0.00607252,0.00607179,0.00157682
2747.53,80.8022,12V_FUSED,BOTTOM_LAYER,0.00607179,0.00607169,0.00157682
2741.74,295.757,TOP_LAYER,GND,0.00607897,0.00607646,0.0111187
2741.74,295.757,GND,12V_FUSED,0.00607646,0.00606879,0.00469992
2741.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00606879,0.00606773,0.00469992
2816.74,145.757,TOP_LAYER,GND,0.00606956,0.00606968,-0.000550464
2816.74,145.757,GND,12V_FUSED,0.00606968,0.00606889,0.000486613
2816.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00606889,0.00606878,0.000486613
2816.74,295.757,TOP_LAYER,GND,0.00606687,0.00606735,-0.00210758
2816.74,295.757,GND,12V_FUSED,0.00606735,0.00606533,0.00123324
2816.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00606533,0.00606506,0.00123324
2816.74,1045.76,TOP_LAYER,GND,0.00603951,0.00603864,0.00388618
2816.74,1045.76,GND,12V_FUSED,0.00603864,0.00603829,0.000214645
2816.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00603829,0.00603824,0.000214645
2854.24,70.7574,TOP_LAYER,GND,0.00606894,0.00606894,2.07144e-05
2854.24,70.7574,GND,12V_FUSED,0.00606894,0.00606852,0.00025853
2854.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00606852,0.00606846,0.00025853
2854.24,220.757,TOP_LAYER,GND,0.00606731,0.00606744,-0.000540563
2854.24,220.757,GND,12V_FUSED,0.00606744,0.00606655,0.000540778
2854.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00606655,0.00606643,0.000540778
2854.24,520.757,TOP_LAYER,GND,0.00605579,0.00605586,-0.000299578
2854.24,520.757,GND,12V_FUSED,0.00605586,0.0060534,0.00150705
2854.24,520.757,12V_FUSED,BOTTOM_LAYER,0.0060534,0.00605306,0.00150705
2854.24,670.757,TOP_LAYER,GND,0.00604815,0.00604789,0.00114328
2854.24,670.757,GND,12V_FUSED,0.00604789,0.00604616,0.00106045
2854.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00604616,0.00604592,0.00106045
2854.24,970.757,TOP_LAYER,GND,0.0060405,0.00603985,0.00289747
2854.24,970.757,GND,12V_FUSED,0.00603985,0.00603943,0.000257512
2854.24,970.757,12V_FUSED,BOTTOM_LAYER,0.00603943,0.00603937,0.000257512
2891.74,145.757,TOP_LAYER,GND,0.00606741,0.0060674,2.57372e-05
2891.74,145.757,GND,12V_FUSED,0.0060674,0.006067,0.000249696
2891.74,145.757,12V_FUSED,BOTTOM_LAYER,0.006067,0.00606694,0.000249696
2891.74,445.757,TOP_LAYER,GND,0.00605845,0.00605864,-0.000815305
2891.74,445.757,GND,12V_FUSED,0.00605864,0.00605731,0.000812248
2891.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00605731,0.00605713,0.000812248
2891.74,595.757,TOP_LAYER,GND,0.00605237,0.00605221,0.000705448
2891.74,595.757,GND,12V_FUSED,0.00605221,0.00605065,0.00095417
2891.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00605065,0.00605044,0.00095417
2891.74,745.757,TOP_LAYER,GND,0.00604618,0.0060459,0.00124761
2891.74,745.757,GND,12V_FUSED,0.0060459,0.0060456,0.000183633
2891.74,745.757,12V_FUSED,BOTTOM_LAYER,0.0060456,0.00604556,0.000183633
2891.74,1045.76,TOP_LAYER,GND,0.00604071,0.00604051,0.000903901
2891.74,1045.76,GND,12V_FUSED,0.00604051,0.00604014,0.000224426
2891.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00604014,0.00604009,0.000224426
2894.24,245.757,TOP_LAYER,GND,0.00606546,0.00606548,-6.53192e-05
2894.24,245.757,GND,12V_FUSED,0.00606548,0.0060648,0.000418118
2894.24,245.757,12V_FUSED,BOTTOM_LAYER,0.0060648,0.0060647,0.000418118
2894.24,365.757,TOP_LAYER,GND,0.00606195,0.00606199,-0.00021524
2894.24,365.757,GND,12V_FUSED,0.00606199,0.00606078,0.000745944
2894.24,365.757,12V_FUSED,BOTTOM_LAYER,0.00606078,0.00606061,0.000745944
2894.24,805.757,TOP_LAYER,GND,0.00604477,0.00604444,0.00144516
2894.24,805.757,GND,12V_FUSED,0.00604444,0.00604351,0.000571142
2894.24,805.757,12V_FUSED,BOTTOM_LAYER,0.00604351,0.00604338,0.000571142
2894.24,930.757,TOP_LAYER,GND,0.00604177,0.00604147,0.00129773
2894.24,930.757,GND,12V_FUSED,0.00604147,0.00604102,0.000278677
2894.24,930.757,12V_FUSED,BOTTOM_LAYER,0.00604102,0.00604095,0.000278677
2929.24,70.7574,TOP_LAYER,GND,0.00606714,0.00606712,7.48533e-05
2929.24,70.7574,GND,12V_FUSED,0.00606712,0.00606689,0.000138749
2929.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00606689,0.00606686,0.000138749
2929.24,220.757,TOP_LAYER,GND,0.00606539,0.00606538,4.43924e-05
2929.24,220.757,GND,12V_FUSED,0.00606538,0.00606501,0.00022853
2929.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00606501,0.00606496,0.00022853
2929.24,520.757,TOP_LAYER,GND,0.00605521,0.00605516,0.000232689
2929.24,520.757,GND,12V_FUSED,0.00605516,0.00605408,0.000660329
2929.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00605408,0.00605393,0.000660329
2929.24,670.757,TOP_LAYER,GND,0.00604897,0.00604886,0.0004809
2929.24,670.757,GND,12V_FUSED,0.00604886,0.00604787,0.000609513
2929.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00604787,0.00604773,0.000609513
2944.2,246.938,TOP_LAYER,GND,0.00606456,0.00606455,4.24738e-05
2944.2,246.938,GND,12V_FUSED,0.00606455,0.00606415,0.000243924
2944.2,246.938,12V_FUSED,BOTTOM_LAYER,0.00606415,0.0060641,0.000243924
2951.27,289.867,TOP_LAYER,GND,0.00606359,0.00606356,0.000285044
2951.27,289.867,GND,12V_FUSED,0.00606356,0.00606312,0.000757681
2951.27,289.867,12V_FUSED,BOTTOM_LAYER,0.00606312,0.00606306,0.000757681
2944.2,366.938,TOP_LAYER,GND,0.00606118,0.00606117,2.28818e-05
2944.2,366.938,GND,12V_FUSED,0.00606117,0.00606043,0.000454181
2944.2,366.938,12V_FUSED,BOTTOM_LAYER,0.00606043,0.00606033,0.000454181
2944.2,805.679,TOP_LAYER,GND,0.00604518,0.00604505,0.000577073
2944.2,805.679,GND,12V_FUSED,0.00604505,0.00604432,0.000443539
2944.2,805.679,12V_FUSED,BOTTOM_LAYER,0.00604432,0.00604423,0.000443539
2951.27,868.607,TOP_LAYER,GND,0.0060431,0.00604301,0.00110399
2951.27,868.607,GND,12V_FUSED,0.00604301,0.0060426,0.000691476
2951.27,868.607,12V_FUSED,BOTTOM_LAYER,0.0060426,0.00604255,0.000691476
